Date_Scraped,Date_Param,Commodity_ID,Commodity_Name,Province_ID,Province_Name,Price,Price_Type,komoditas
2026-02-13,2025-05-10,1,Beras,6,Jambi,15100.0,1,beras
2026-02-13,2025-05-10,1,Beras,7,Bengkulu,15300.0,1,beras
2026-02-13,2025-05-10,1,Beras,8,Sumatera Selatan,14950.0,1,beras
2026-02-13,2025-05-10,1,Beras,9,Kepulauan Bangka Belitung,15000.0,1,beras
2026-02-13,2025-05-10,1,Beras,10,Lampung,14500.0,1,beras
2026-02-13,2025-05-10,1,Beras,11,Banten,14500.0,1,beras
2026-02-13,2025-05-10,1,Beras,12,Jawa Barat,14600.0,1,beras
2026-02-13,2025-05-10,1,Beras,13,DKI Jakarta,15650.0,1,beras
2026-02-13,2025-05-10,1,Beras,14,Jawa Tengah,14700.0,1,beras
2026-02-13,2025-05-10,1,Beras,15,DI Yogyakarta,14300.0,1,beras
2026-02-13,2025-05-10,1,Beras,16,Jawa Timur,14200.0,1,beras
2026-02-13,2025-05-10,1,Beras,17,Bali,15350.0,1,beras
2026-02-13,2025-05-10,1,Beras,18,Nusa Tenggara Barat,13850.0,1,beras
2026-02-13,2025-05-10,1,Beras,19,Nusa Tenggara Timur,15300.0,1,beras
2026-02-13,2025-05-10,1,Beras,20,Kalimantan Barat,16300.0,1,beras
2026-02-13,2025-05-10,1,Beras,21,Kalimantan Selatan,17100.0,1,beras
2026-02-13,2025-05-10,1,Beras,22,Kalimantan Tengah,17500.0,1,beras
2026-02-13,2025-05-10,1,Beras,23,Kalimantan Timur,15850.0,1,beras
2026-02-13,2025-05-10,1,Beras,24,Kalimantan Utara,16600.0,1,beras
2026-02-13,2025-05-10,1,Beras,25,Gorontalo,14750.0,1,beras
2026-02-13,2025-05-10,1,Beras,26,Sulawesi Selatan,13550.0,1,beras
2026-02-13,2025-05-10,1,Beras,27,Sulawesi Tenggara,15150.0,1,beras
2026-02-13,2025-05-10,1,Beras,28,Sulawesi Tengah,14450.0,1,beras
2026-02-13,2025-05-10,1,Beras,29,Sulawesi Utara,14800.0,1,beras
2026-02-13,2025-05-10,1,Beras,30,Sulawesi Barat,13450.0,1,beras
2026-02-13,2025-05-10,1,Beras,31,Maluku,16200.0,1,beras
2026-02-13,2025-05-10,1,Beras,32,Maluku Utara,16700.0,1,beras
2026-02-13,2025-05-10,1,Beras,33,Papua,18250.0,1,beras
2026-02-13,2025-05-10,1,Beras,34,Papua Barat,16700.0,1,beras
2026-02-13,2025-05-11,1,Beras,1,Aceh,13900.0,1,beras
2026-02-13,2025-05-11,1,Beras,2,Sumatera Utara,14100.0,1,beras
2026-02-13,2025-05-11,1,Beras,3,Sumatera Barat,17000.0,1,beras
2026-02-13,2025-05-11,1,Beras,4,Riau,16050.0,1,beras
2026-02-13,2025-05-11,1,Beras,5,Kepulauan Riau,15100.0,1,beras
2026-02-13,2025-05-11,1,Beras,6,Jambi,15100.0,1,beras
2026-02-13,2025-05-11,1,Beras,7,Bengkulu,15300.0,1,beras
2026-02-13,2025-05-11,1,Beras,8,Sumatera Selatan,14950.0,1,beras
2026-02-13,2025-05-11,1,Beras,9,Kepulauan Bangka Belitung,15000.0,1,beras
2026-02-13,2025-05-11,1,Beras,10,Lampung,14500.0,1,beras
2026-02-13,2025-05-11,1,Beras,11,Banten,14500.0,1,beras
2026-02-13,2025-05-11,1,Beras,12,Jawa Barat,14600.0,1,beras
2026-02-13,2025-05-11,1,Beras,13,DKI Jakarta,15650.0,1,beras
2026-02-13,2025-05-11,1,Beras,14,Jawa Tengah,14700.0,1,beras
2026-02-13,2025-05-11,1,Beras,15,DI Yogyakarta,14300.0,1,beras
2026-02-13,2025-05-11,1,Beras,16,Jawa Timur,14200.0,1,beras
2026-02-13,2025-05-11,1,Beras,17,Bali,15350.0,1,beras
2026-02-13,2025-05-11,1,Beras,18,Nusa Tenggara Barat,13850.0,1,beras
2026-02-13,2025-05-11,1,Beras,19,Nusa Tenggara Timur,15300.0,1,beras
2026-02-13,2025-05-11,1,Beras,20,Kalimantan Barat,16300.0,1,beras
2026-02-13,2025-05-11,1,Beras,21,Kalimantan Selatan,17100.0,1,beras
2026-02-13,2025-05-11,1,Beras,22,Kalimantan Tengah,17500.0,1,beras
2026-02-13,2025-05-11,1,Beras,23,Kalimantan Timur,15850.0,1,beras
2026-02-13,2025-05-11,1,Beras,24,Kalimantan Utara,16600.0,1,beras
2026-02-13,2025-05-11,1,Beras,25,Gorontalo,14750.0,1,beras
2026-02-13,2025-05-11,1,Beras,26,Sulawesi Selatan,13550.0,1,beras
2026-02-13,2025-05-11,1,Beras,27,Sulawesi Tenggara,15150.0,1,beras
2026-02-13,2025-05-11,1,Beras,28,Sulawesi Tengah,14450.0,1,beras
2026-02-13,2025-05-11,1,Beras,29,Sulawesi Utara,14800.0,1,beras
2026-02-13,2025-05-11,1,Beras,30,Sulawesi Barat,13450.0,1,beras
2026-02-13,2025-05-11,1,Beras,31,Maluku,16200.0,1,beras
2026-02-13,2025-05-11,1,Beras,32,Maluku Utara,16700.0,1,beras
2026-02-13,2025-05-11,1,Beras,33,Papua,18250.0,1,beras
2026-02-13,2025-05-11,1,Beras,34,Papua Barat,16700.0,1,beras
2026-02-13,2025-05-12,1,Beras,1,Aceh,13950.0,1,beras
2026-02-13,2025-05-12,1,Beras,2,Sumatera Utara,14100.0,1,beras
2026-02-13,2025-05-12,1,Beras,3,Sumatera Barat,17000.0,1,beras
2026-02-13,2025-05-12,1,Beras,4,Riau,16050.0,1,beras
2026-02-13,2025-05-12,1,Beras,5,Kepulauan Riau,15150.0,1,beras
2026-02-13,2025-05-12,1,Beras,6,Jambi,15100.0,1,beras
2026-02-13,2025-05-12,1,Beras,7,Bengkulu,15300.0,1,beras
2026-02-13,2025-05-12,1,Beras,8,Sumatera Selatan,14950.0,1,beras
2026-02-13,2025-05-12,1,Beras,9,Kepulauan Bangka Belitung,15000.0,1,beras
2026-02-13,2025-05-12,1,Beras,10,Lampung,14500.0,1,beras
2026-02-13,2025-05-12,1,Beras,11,Banten,14500.0,1,beras
2026-02-13,2025-05-12,1,Beras,12,Jawa Barat,14600.0,1,beras
2026-02-13,2025-05-12,1,Beras,13,DKI Jakarta,15650.0,1,beras
2026-02-13,2025-05-12,1,Beras,14,Jawa Tengah,14700.0,1,beras
2026-02-13,2025-05-12,1,Beras,15,DI Yogyakarta,14300.0,1,beras
2026-02-13,2025-05-12,1,Beras,16,Jawa Timur,14200.0,1,beras
2026-02-13,2025-05-12,1,Beras,17,Bali,15350.0,1,beras
2026-02-13,2025-05-12,1,Beras,18,Nusa Tenggara Barat,13850.0,1,beras
2026-02-13,2025-05-12,1,Beras,19,Nusa Tenggara Timur,15300.0,1,beras
2026-02-13,2025-05-12,1,Beras,20,Kalimantan Barat,16300.0,1,beras
2026-02-13,2025-05-12,1,Beras,21,Kalimantan Selatan,17100.0,1,beras
2026-02-13,2025-05-12,1,Beras,22,Kalimantan Tengah,17500.0,1,beras
2026-02-13,2025-05-12,1,Beras,23,Kalimantan Timur,15850.0,1,beras
2026-02-13,2025-05-12,1,Beras,24,Kalimantan Utara,16600.0,1,beras
2026-02-13,2025-05-12,1,Beras,25,Gorontalo,14750.0,1,beras
2026-02-13,2025-05-12,1,Beras,26,Sulawesi Selatan,13550.0,1,beras
2026-02-13,2025-05-12,1,Beras,27,Sulawesi Tenggara,15150.0,1,beras
2026-02-13,2025-05-12,1,Beras,28,Sulawesi Tengah,14450.0,1,beras
2026-02-13,2025-05-12,1,Beras,29,Sulawesi Utara,14800.0,1,beras
2026-02-13,2025-05-12,1,Beras,30,Sulawesi Barat,13450.0,1,beras
2026-02-13,2025-05-12,1,Beras,31,Maluku,16200.0,1,beras
2026-02-13,2025-05-12,1,Beras,32,Maluku Utara,16700.0,1,beras
2026-02-13,2025-05-12,1,Beras,33,Papua,18250.0,1,beras
2026-02-13,2025-05-12,1,Beras,34,Papua Barat,16700.0,1,beras
2026-02-13,2025-05-13,1,Beras,1,Aceh,13900.0,1,beras
2026-02-13,2025-05-13,1,Beras,2,Sumatera Utara,14100.0,1,beras
2026-02-13,2025-05-13,1,Beras,3,Sumatera Barat,17000.0,1,beras
2026-02-13,2025-05-13,1,Beras,4,Riau,16050.0,1,beras
2026-02-13,2025-05-13,1,Beras,5,Kepulauan Riau,15150.0,1,beras
2026-02-13,2025-05-13,1,Beras,6,Jambi,15100.0,1,beras
2026-02-13,2025-05-13,1,Beras,7,Bengkulu,15300.0,1,beras
2026-02-13,2025-05-13,1,Beras,8,Sumatera Selatan,14950.0,1,beras
2026-02-13,2025-05-13,1,Beras,9,Kepulauan Bangka Belitung,15000.0,1,beras
2026-02-13,2025-05-13,1,Beras,10,Lampung,14500.0,1,beras
2026-02-13,2025-05-13,1,Beras,11,Banten,14500.0,1,beras
2026-02-13,2025-05-13,1,Beras,12,Jawa Barat,14600.0,1,beras
2026-02-13,2025-05-13,1,Beras,13,DKI Jakarta,15650.0,1,beras
2026-02-13,2025-05-13,1,Beras,14,Jawa Tengah,14650.0,1,beras
2026-02-13,2025-05-13,1,Beras,15,DI Yogyakarta,14300.0,1,beras
2026-02-13,2025-05-13,1,Beras,16,Jawa Timur,14200.0,1,beras
2026-02-13,2025-05-13,1,Beras,17,Bali,15400.0,1,beras
2026-02-13,2025-05-13,1,Beras,18,Nusa Tenggara Barat,13850.0,1,beras
2026-02-13,2025-05-13,1,Beras,19,Nusa Tenggara Timur,15300.0,1,beras
2026-02-13,2025-05-13,1,Beras,20,Kalimantan Barat,16300.0,1,beras
2026-02-13,2025-05-13,1,Beras,21,Kalimantan Selatan,17100.0,1,beras
2026-02-13,2025-05-13,1,Beras,22,Kalimantan Tengah,17500.0,1,beras
2026-02-13,2025-05-13,1,Beras,23,Kalimantan Timur,15850.0,1,beras
2026-02-13,2025-05-13,1,Beras,24,Kalimantan Utara,16600.0,1,beras
2026-02-13,2025-05-13,1,Beras,25,Gorontalo,14750.0,1,beras
2026-02-13,2025-05-13,1,Beras,26,Sulawesi Selatan,13550.0,1,beras
2026-02-13,2025-05-13,1,Beras,27,Sulawesi Tenggara,15150.0,1,beras
2026-02-13,2025-05-13,1,Beras,28,Sulawesi Tengah,14450.0,1,beras
2026-02-13,2025-05-13,1,Beras,29,Sulawesi Utara,14800.0,1,beras
2026-02-13,2025-05-13,1,Beras,30,Sulawesi Barat,13450.0,1,beras
2026-02-13,2025-05-13,1,Beras,31,Maluku,16200.0,1,beras
2026-02-13,2025-05-13,1,Beras,32,Maluku Utara,16700.0,1,beras
2026-02-13,2025-05-13,1,Beras,33,Papua,18250.0,1,beras
2026-02-13,2025-05-13,1,Beras,34,Papua Barat,16700.0,1,beras
2026-02-13,2025-05-14,1,Beras,1,Aceh,13950.0,1,beras
2026-02-13,2025-05-14,1,Beras,2,Sumatera Utara,14100.0,1,beras
2026-02-13,2025-05-14,1,Beras,3,Sumatera Barat,17000.0,1,beras
2026-02-13,2025-05-14,1,Beras,4,Riau,16050.0,1,beras
2026-02-13,2025-05-14,1,Beras,5,Kepulauan Riau,15100.0,1,beras
2026-02-13,2025-05-14,1,Beras,6,Jambi,15100.0,1,beras
2026-02-13,2025-05-14,1,Beras,7,Bengkulu,15300.0,1,beras
2026-02-13,2025-05-14,1,Beras,8,Sumatera Selatan,15000.0,1,beras
2026-02-13,2025-05-14,1,Beras,9,Kepulauan Bangka Belitung,15000.0,1,beras
2026-02-13,2025-05-14,1,Beras,10,Lampung,14450.0,1,beras
2026-02-13,2025-05-14,1,Beras,11,Banten,14500.0,1,beras
2026-02-13,2025-05-14,1,Beras,12,Jawa Barat,14600.0,1,beras
2026-02-13,2025-05-14,1,Beras,13,DKI Jakarta,15650.0,1,beras
2026-02-13,2025-05-14,1,Beras,14,Jawa Tengah,14700.0,1,beras
2026-02-13,2025-05-14,1,Beras,15,DI Yogyakarta,14300.0,1,beras
2026-02-13,2025-05-14,1,Beras,16,Jawa Timur,14200.0,1,beras
2026-02-13,2025-05-14,1,Beras,17,Bali,15400.0,1,beras
2026-02-13,2025-05-14,1,Beras,18,Nusa Tenggara Barat,13850.0,1,beras
2026-02-13,2025-05-14,1,Beras,19,Nusa Tenggara Timur,15300.0,1,beras
2026-02-13,2025-05-14,1,Beras,20,Kalimantan Barat,16300.0,1,beras
2026-02-13,2025-05-14,1,Beras,21,Kalimantan Selatan,17100.0,1,beras
2026-02-13,2025-05-14,1,Beras,22,Kalimantan Tengah,17500.0,1,beras
2026-02-13,2025-05-14,1,Beras,23,Kalimantan Timur,15850.0,1,beras
2026-02-13,2025-05-14,1,Beras,24,Kalimantan Utara,16600.0,1,beras
2026-02-13,2025-05-14,1,Beras,25,Gorontalo,14750.0,1,beras
2026-02-13,2025-05-14,1,Beras,26,Sulawesi Selatan,13550.0,1,beras
2026-02-13,2025-05-14,1,Beras,27,Sulawesi Tenggara,15150.0,1,beras
2026-02-13,2025-05-14,1,Beras,28,Sulawesi Tengah,14450.0,1,beras
2026-02-13,2025-05-14,1,Beras,29,Sulawesi Utara,14800.0,1,beras
2026-02-13,2025-05-14,1,Beras,30,Sulawesi Barat,13550.0,1,beras
2026-02-13,2025-05-14,1,Beras,31,Maluku,16200.0,1,beras
2026-02-13,2025-05-14,1,Beras,32,Maluku Utara,16700.0,1,beras
2026-02-13,2025-05-14,1,Beras,33,Papua,18450.0,1,beras
2026-02-13,2025-05-14,1,Beras,34,Papua Barat,16700.0,1,beras
2026-02-13,2025-05-15,1,Beras,1,Aceh,13950.0,1,beras
2026-02-13,2025-05-15,1,Beras,2,Sumatera Utara,14100.0,1,beras
2026-02-13,2025-05-15,1,Beras,3,Sumatera Barat,17000.0,1,beras
2026-02-13,2025-05-15,1,Beras,4,Riau,16050.0,1,beras
2026-02-13,2025-05-15,1,Beras,5,Kepulauan Riau,15100.0,1,beras
2026-02-13,2025-05-15,1,Beras,6,Jambi,15100.0,1,beras
2026-02-13,2025-05-15,1,Beras,7,Bengkulu,15300.0,1,beras
2026-02-13,2025-05-15,1,Beras,8,Sumatera Selatan,15000.0,1,beras
2026-02-13,2025-05-15,1,Beras,9,Kepulauan Bangka Belitung,15000.0,1,beras
2026-02-13,2025-05-15,1,Beras,10,Lampung,14450.0,1,beras
2026-02-13,2025-05-15,1,Beras,11,Banten,14500.0,1,beras
2026-02-13,2025-05-15,1,Beras,12,Jawa Barat,14600.0,1,beras
2026-02-13,2025-05-15,1,Beras,13,DKI Jakarta,15650.0,1,beras
2026-02-13,2025-05-15,1,Beras,14,Jawa Tengah,14750.0,1,beras
2026-02-13,2025-05-15,1,Beras,15,DI Yogyakarta,14300.0,1,beras
2026-02-13,2025-05-15,1,Beras,16,Jawa Timur,14200.0,1,beras
2026-02-13,2025-05-15,1,Beras,17,Bali,15400.0,1,beras
2026-02-13,2025-05-15,1,Beras,18,Nusa Tenggara Barat,13850.0,1,beras
2026-02-13,2025-05-15,1,Beras,19,Nusa Tenggara Timur,15300.0,1,beras
2026-02-13,2025-05-15,1,Beras,20,Kalimantan Barat,16300.0,1,beras
2026-02-13,2025-05-15,1,Beras,21,Kalimantan Selatan,17100.0,1,beras
2026-02-13,2025-05-15,1,Beras,22,Kalimantan Tengah,17500.0,1,beras
2026-02-13,2025-05-15,1,Beras,23,Kalimantan Timur,15850.0,1,beras
2026-02-13,2025-05-15,1,Beras,24,Kalimantan Utara,16600.0,1,beras
2026-02-13,2025-05-15,1,Beras,25,Gorontalo,14750.0,1,beras
2026-02-13,2025-05-15,1,Beras,26,Sulawesi Selatan,13550.0,1,beras
2026-02-13,2025-05-15,1,Beras,27,Sulawesi Tenggara,15150.0,1,beras
2026-02-13,2025-05-15,1,Beras,28,Sulawesi Tengah,14450.0,1,beras
2026-02-13,2025-05-15,1,Beras,29,Sulawesi Utara,14800.0,1,beras
2026-02-13,2025-05-15,1,Beras,30,Sulawesi Barat,13650.0,1,beras
2026-02-13,2025-05-15,1,Beras,31,Maluku,16200.0,1,beras
2026-02-13,2025-05-15,1,Beras,32,Maluku Utara,16700.0,1,beras
2026-02-13,2025-05-15,1,Beras,33,Papua,18450.0,1,beras
2026-02-13,2025-05-15,1,Beras,34,Papua Barat,16700.0,1,beras
2026-02-13,2025-05-16,1,Beras,1,Aceh,14000.0,1,beras
2026-02-13,2025-05-16,1,Beras,2,Sumatera Utara,14150.0,1,beras
2026-02-13,2025-05-16,1,Beras,3,Sumatera Barat,17000.0,1,beras
2026-02-13,2025-05-16,1,Beras,4,Riau,16050.0,1,beras
2026-02-13,2025-05-16,1,Beras,5,Kepulauan Riau,15100.0,1,beras
2026-02-13,2025-05-16,1,Beras,6,Jambi,15200.0,1,beras
2026-02-13,2025-05-16,1,Beras,7,Bengkulu,15300.0,1,beras
2026-02-13,2025-05-16,1,Beras,8,Sumatera Selatan,15050.0,1,beras
2026-02-13,2025-05-16,1,Beras,9,Kepulauan Bangka Belitung,15000.0,1,beras
2026-02-13,2025-05-16,1,Beras,10,Lampung,14450.0,1,beras
2026-02-13,2025-05-16,1,Beras,11,Banten,14500.0,1,beras
2026-02-13,2025-05-16,1,Beras,12,Jawa Barat,14600.0,1,beras
2026-02-13,2025-05-16,1,Beras,13,DKI Jakarta,15650.0,1,beras
2026-02-13,2025-05-16,1,Beras,14,Jawa Tengah,14700.0,1,beras
2026-02-13,2025-05-16,1,Beras,15,DI Yogyakarta,14300.0,1,beras
2026-02-13,2025-05-16,1,Beras,16,Jawa Timur,14250.0,1,beras
2026-02-13,2025-05-16,1,Beras,17,Bali,15400.0,1,beras
2026-02-13,2025-05-16,1,Beras,18,Nusa Tenggara Barat,13850.0,1,beras
2026-02-13,2025-05-16,1,Beras,19,Nusa Tenggara Timur,15300.0,1,beras
2026-02-13,2025-05-16,1,Beras,20,Kalimantan Barat,16300.0,1,beras
2026-02-13,2025-05-16,1,Beras,21,Kalimantan Selatan,17100.0,1,beras
2026-02-13,2025-05-16,1,Beras,22,Kalimantan Tengah,17500.0,1,beras
2026-02-13,2025-05-16,1,Beras,23,Kalimantan Timur,15850.0,1,beras
2026-02-13,2025-05-16,1,Beras,24,Kalimantan Utara,16600.0,1,beras
2026-02-13,2025-05-16,1,Beras,25,Gorontalo,14750.0,1,beras
2026-02-13,2025-05-16,1,Beras,26,Sulawesi Selatan,13550.0,1,beras
2026-02-13,2025-05-16,1,Beras,27,Sulawesi Tenggara,15250.0,1,beras
2026-02-13,2025-05-16,1,Beras,28,Sulawesi Tengah,14450.0,1,beras
2026-02-13,2025-05-16,1,Beras,29,Sulawesi Utara,14850.0,1,beras
2026-02-13,2025-05-16,1,Beras,30,Sulawesi Barat,13650.0,1,beras
2026-02-13,2025-05-16,1,Beras,31,Maluku,16200.0,1,beras
2026-02-13,2025-05-16,1,Beras,32,Maluku Utara,16700.0,1,beras
2026-02-13,2025-05-16,1,Beras,33,Papua,18450.0,1,beras
2026-02-13,2025-05-16,1,Beras,34,Papua Barat,16700.0,1,beras
2026-02-13,2025-05-19,1,Beras,1,Aceh,13950.0,1,beras
2026-02-13,2025-05-19,1,Beras,2,Sumatera Utara,14100.0,1,beras
2026-02-13,2025-05-19,1,Beras,3,Sumatera Barat,16950.0,1,beras
2026-02-13,2025-05-19,1,Beras,4,Riau,16100.0,1,beras
2026-02-13,2025-05-19,1,Beras,5,Kepulauan Riau,15100.0,1,beras
2026-02-13,2025-05-19,1,Beras,6,Jambi,15250.0,1,beras
2026-02-13,2025-05-19,1,Beras,7,Bengkulu,15300.0,1,beras
2026-02-13,2025-05-19,1,Beras,8,Sumatera Selatan,15050.0,1,beras
2026-02-13,2025-05-19,1,Beras,9,Kepulauan Bangka Belitung,15000.0,1,beras
2026-02-13,2025-05-19,1,Beras,10,Lampung,14450.0,1,beras
2026-02-13,2025-05-19,1,Beras,11,Banten,14500.0,1,beras
2026-02-13,2025-05-19,1,Beras,12,Jawa Barat,14600.0,1,beras
2026-02-13,2025-05-19,1,Beras,13,DKI Jakarta,15650.0,1,beras
2026-02-13,2025-05-19,1,Beras,14,Jawa Tengah,14750.0,1,beras
2026-02-13,2025-05-19,1,Beras,15,DI Yogyakarta,14300.0,1,beras
2026-02-13,2025-05-19,1,Beras,16,Jawa Timur,14250.0,1,beras
2026-02-13,2025-05-19,1,Beras,17,Bali,15450.0,1,beras
2026-02-13,2025-05-19,1,Beras,18,Nusa Tenggara Barat,13850.0,1,beras
2026-02-13,2025-05-19,1,Beras,19,Nusa Tenggara Timur,15250.0,1,beras
2026-02-13,2025-05-19,1,Beras,20,Kalimantan Barat,16300.0,1,beras
2026-02-13,2025-05-19,1,Beras,21,Kalimantan Selatan,17100.0,1,beras
2026-02-13,2025-05-19,1,Beras,22,Kalimantan Tengah,17500.0,1,beras
2026-02-13,2025-05-19,1,Beras,23,Kalimantan Timur,16000.0,1,beras
2026-02-13,2025-05-19,1,Beras,24,Kalimantan Utara,16600.0,1,beras
2026-02-13,2025-05-19,1,Beras,25,Gorontalo,14750.0,1,beras
2026-02-13,2025-05-19,1,Beras,26,Sulawesi Selatan,13550.0,1,beras
2026-02-13,2025-05-19,1,Beras,27,Sulawesi Tenggara,15250.0,1,beras
2026-02-13,2025-05-19,1,Beras,28,Sulawesi Tengah,14550.0,1,beras
2026-02-13,2025-05-19,1,Beras,29,Sulawesi Utara,14900.0,1,beras
2026-02-13,2025-05-19,1,Beras,30,Sulawesi Barat,13700.0,1,beras
2026-02-13,2025-05-19,1,Beras,31,Maluku,16200.0,1,beras
2026-02-13,2025-05-19,1,Beras,32,Maluku Utara,16700.0,1,beras
2026-02-13,2025-05-19,1,Beras,33,Papua,18450.0,1,beras
2026-02-13,2025-05-19,1,Beras,34,Papua Barat,16700.0,1,beras
2026-02-13,2025-05-20,1,Beras,1,Aceh,13950.0,1,beras
2026-02-13,2025-05-20,1,Beras,2,Sumatera Utara,14150.0,1,beras
2026-02-13,2025-05-20,1,Beras,3,Sumatera Barat,16950.0,1,beras
2026-02-13,2025-05-20,1,Beras,4,Riau,16100.0,1,beras
2026-02-13,2025-05-20,1,Beras,5,Kepulauan Riau,15100.0,1,beras
2026-02-13,2025-05-20,1,Beras,6,Jambi,15250.0,1,beras
2026-02-13,2025-05-20,1,Beras,7,Bengkulu,15300.0,1,beras
2026-02-13,2025-05-20,1,Beras,8,Sumatera Selatan,15100.0,1,beras
2026-02-13,2025-05-20,1,Beras,9,Kepulauan Bangka Belitung,15000.0,1,beras
2026-02-13,2025-05-20,1,Beras,10,Lampung,14400.0,1,beras
2026-02-13,2025-05-20,1,Beras,11,Banten,14600.0,1,beras
2026-02-13,2025-05-20,1,Beras,12,Jawa Barat,14600.0,1,beras
2026-02-13,2025-05-20,1,Beras,13,DKI Jakarta,15650.0,1,beras
2026-02-13,2025-05-20,1,Beras,14,Jawa Tengah,14750.0,1,beras
2026-02-13,2025-05-20,1,Beras,15,DI Yogyakarta,14300.0,1,beras
2026-02-13,2025-05-20,1,Beras,16,Jawa Timur,14250.0,1,beras
2026-02-13,2025-05-20,1,Beras,17,Bali,15450.0,1,beras
2026-02-13,2025-05-20,1,Beras,18,Nusa Tenggara Barat,13850.0,1,beras
2026-02-13,2025-05-20,1,Beras,19,Nusa Tenggara Timur,15250.0,1,beras
2026-02-13,2025-05-20,1,Beras,20,Kalimantan Barat,16300.0,1,beras
2026-02-13,2025-05-20,1,Beras,21,Kalimantan Selatan,17100.0,1,beras
2026-02-13,2025-05-20,1,Beras,22,Kalimantan Tengah,17500.0,1,beras
2026-02-13,2025-05-20,1,Beras,23,Kalimantan Timur,16000.0,1,beras
2026-02-13,2025-05-20,1,Beras,24,Kalimantan Utara,16600.0,1,beras
2026-02-13,2025-05-20,1,Beras,25,Gorontalo,14750.0,1,beras
2026-02-13,2025-05-20,1,Beras,26,Sulawesi Selatan,13550.0,1,beras
2026-02-13,2025-05-20,1,Beras,27,Sulawesi Tenggara,15250.0,1,beras
2026-02-13,2025-05-20,1,Beras,28,Sulawesi Tengah,14550.0,1,beras
2026-02-13,2025-05-20,1,Beras,29,Sulawesi Utara,14950.0,1,beras
2026-02-13,2025-05-20,1,Beras,30,Sulawesi Barat,13700.0,1,beras
2026-02-13,2025-05-20,1,Beras,31,Maluku,16450.0,1,beras
2026-02-13,2025-05-20,1,Beras,32,Maluku Utara,16700.0,1,beras
2026-02-13,2025-05-20,1,Beras,33,Papua,18450.0,1,beras
2026-02-13,2025-05-20,1,Beras,34,Papua Barat,16700.0,1,beras
2026-02-13,2025-05-21,1,Beras,1,Aceh,13950.0,1,beras
2026-02-13,2025-05-21,1,Beras,2,Sumatera Utara,14150.0,1,beras
2026-02-13,2025-05-21,1,Beras,3,Sumatera Barat,16950.0,1,beras
2026-02-13,2025-05-21,1,Beras,4,Riau,16100.0,1,beras
2026-02-13,2025-05-21,1,Beras,5,Kepulauan Riau,15100.0,1,beras
2026-02-13,2025-05-21,1,Beras,6,Jambi,15250.0,1,beras
2026-02-13,2025-05-21,1,Beras,7,Bengkulu,15300.0,1,beras
2026-02-13,2025-05-21,1,Beras,8,Sumatera Selatan,15100.0,1,beras
2026-02-13,2025-05-21,1,Beras,9,Kepulauan Bangka Belitung,15100.0,1,beras
2026-02-13,2025-05-21,1,Beras,10,Lampung,14400.0,1,beras
2026-02-13,2025-05-21,1,Beras,11,Banten,14600.0,1,beras
2026-02-13,2025-05-21,1,Beras,12,Jawa Barat,14600.0,1,beras
2026-02-13,2025-05-21,1,Beras,13,DKI Jakarta,15650.0,1,beras
2026-02-13,2025-05-21,1,Beras,14,Jawa Tengah,14750.0,1,beras
2026-02-13,2025-05-21,1,Beras,15,DI Yogyakarta,14300.0,1,beras
2026-02-13,2025-05-21,1,Beras,16,Jawa Timur,14300.0,1,beras
2026-02-13,2025-05-21,1,Beras,17,Bali,15450.0,1,beras
2026-02-13,2025-05-21,1,Beras,18,Nusa Tenggara Barat,13850.0,1,beras
2026-02-13,2025-05-21,1,Beras,19,Nusa Tenggara Timur,15250.0,1,beras
2026-02-13,2025-05-21,1,Beras,20,Kalimantan Barat,16300.0,1,beras
2026-02-13,2025-05-21,1,Beras,21,Kalimantan Selatan,17100.0,1,beras
2026-02-13,2025-05-21,1,Beras,22,Kalimantan Tengah,17500.0,1,beras
2026-02-13,2025-05-21,1,Beras,23,Kalimantan Timur,16000.0,1,beras
2026-02-13,2025-05-21,1,Beras,24,Kalimantan Utara,16600.0,1,beras
2026-02-13,2025-05-21,1,Beras,25,Gorontalo,14750.0,1,beras
2026-02-13,2025-05-21,1,Beras,26,Sulawesi Selatan,13550.0,1,beras
2026-02-13,2025-05-21,1,Beras,27,Sulawesi Tenggara,15300.0,1,beras
2026-02-13,2025-05-21,1,Beras,28,Sulawesi Tengah,14600.0,1,beras
2026-02-13,2025-05-21,1,Beras,29,Sulawesi Utara,14950.0,1,beras
2026-02-13,2025-05-21,1,Beras,30,Sulawesi Barat,13700.0,1,beras
2026-02-13,2025-05-21,1,Beras,31,Maluku,16450.0,1,beras
2026-02-13,2025-05-21,1,Beras,32,Maluku Utara,16700.0,1,beras
2026-02-13,2025-05-21,1,Beras,33,Papua,18450.0,1,beras
2026-02-13,2025-05-21,1,Beras,34,Papua Barat,16700.0,1,beras
2026-02-13,2025-05-22,1,Beras,1,Aceh,14000.0,1,beras
2026-02-13,2025-05-22,1,Beras,2,Sumatera Utara,14150.0,1,beras
2026-02-13,2025-05-22,1,Beras,3,Sumatera Barat,16950.0,1,beras
2026-02-13,2025-05-22,1,Beras,4,Riau,16100.0,1,beras
2026-02-13,2025-05-22,1,Beras,5,Kepulauan Riau,15100.0,1,beras
2026-02-13,2025-05-22,1,Beras,6,Jambi,15250.0,1,beras
2026-02-13,2025-05-22,1,Beras,7,Bengkulu,15300.0,1,beras
2026-02-13,2025-05-22,1,Beras,8,Sumatera Selatan,15150.0,1,beras
